customer_id,enquiry_date,total_credit_cards,credit_utilization_ratio,oldest_account_months,recent_defaults
CUST02582,2024-12-17,7,0.54,17,0
CUST02583,2024-09-07,6,0.62,188,1
CUST02584,2023-02-24,7,0.67,85,0
CUST02585,2024-12-17,7,0.39,14,0
CUST02586,2023-03-02,4,0.72,47,0
CUST02587,2023-08-25,5,0.64,173,0
CUST02588,2024-02-08,2,0.52,56,0
CUST02589,2023-02-24,8,0.23,28,0
CUST02590,2024-09-05,1,0.2,167,0
CUST02591,2023-08-27,1,0.07,10,0
CUST02592,2024-12-29,3,0.63,197,0
CUST02593,2024-11-10,7,0.65,74,0
CUST02594,2023-03-05,2,0.58,128,0
CUST02595,2023-01-21,1,0.63,6,0
CUST02596,2023-07-19,4,0.11,193,1
CUST02597,2024-12-28,5,0.27,190,0
CUST02598,2024-08-06,3,0.46,109,1
CUST02599,2023-01-05,3,0.76,48,0
CUST02600,2024-02-02,6,0.31,150,0
CUST02601,2023-11-21,3,0.32,87,0
CUST02602,2024-01-07,8,0.26,26,0
CUST02603,2023-04-24,1,0.36,195,2
CUST02604,2023-03-30,1,0.27,88,0
CUST02605,2024-03-13,6,0.52,14,2
CUST02606,2024-08-10,4,0.78,105,0
CUST02607,2024-11-04,8,0.16,240,0
CUST02608,2023-08-26,0,0.69,88,2
CUST02609,2024-06-17,3,0.19,230,0
CUST02610,2023-09-20,7,0.58,146,0
CUST02611,2024-11-06,7,0.16,25,1
CUST02612,2024-01-05,1,0.3,103,0
CUST02613,2023-05-10,3,0.44,102,0
CUST02614,2023-12-31,1,0.68,56,0
CUST02615,2024-06-13,8,0.57,154,1
CUST02616,2024-10-07,1,0.49,219,0
CUST02617,2024-08-23,5,0.21,146,0
CUST02618,2023-10-15,7,0.09,229,0
CUST02619,2024-09-18,0,0.1,227,2
CUST02620,2023-11-05,6,0.95,72,0
CUST02621,2024-01-16,8,0.83,71,0
CUST02622,2023-06-19,8,0.88,157,0
CUST02623,2023-04-05,6,0.43,125,1
CUST02624,2023-02-03,1,0.11,192,0
CUST02625,2023-10-10,8,0.61,111,0
CUST02626,2023-03-14,6,0.94,187,0
CUST02627,2023-10-02,0,0.88,41,0
CUST02628,2023-05-04,8,0.61,156,0
CUST02629,2024-03-24,7,0.56,15,0
CUST02630,2023-05-05,0,0.38,214,0
CUST02631,2024-07-25,7,0.4,13,0
CUST02632,2024-11-23,3,0.87,96,0
CUST02633,2024-09-22,6,0.72,199,0
CUST02634,2024-04-15,7,0.42,155,0
CUST02635,2023-02-12,4,0.19,196,0
CUST02636,2023-08-23,8,0.77,122,1
CUST02637,2023-06-27,4,0.56,85,0
CUST02638,2023-08-14,2,0.75,45,2
CUST02639,2024-12-18,0,0.08,199,0
CUST02640,2023-07-27,1,0.07,40,0
CUST02641,2023-06-13,5,0.36,118,0
CUST02642,2023-12-16,1,0.67,147,1
CUST02643,2024-01-09,6,0.61,173,1
CUST02644,2024-08-30,2,0.64,49,0
CUST02645,2023-10-13,7,0.27,83,0
CUST02646,2023-03-29,3,0.26,105,0
CUST02647,2024-08-07,2,0.84,230,0
CUST02648,2023-07-26,2,0.54,221,0
CUST02649,2024-02-05,6,0.31,224,0
CUST02650,2024-05-30,8,0.76,196,0
CUST02651,2023-08-26,0,0.66,205,1
CUST02652,2023-03-27,6,0.06,96,1
CUST02653,2023-07-12,2,0.52,162,0
CUST02654,2024-08-10,4,0.92,163,0
CUST02655,2024-03-01,7,0.85,201,0
CUST02656,2023-06-08,5,0.94,129,3
CUST02657,2023-11-05,0,0.4,54,1
CUST02658,2024-02-06,0,0.6,219,0
CUST02659,2023-07-26,7,0.47,21,2
CUST02660,2024-11-23,5,0.53,40,0
CUST02661,2023-09-20,6,0.26,36,0
CUST02662,2024-12-27,6,0.39,8,0
CUST02663,2023-09-19,7,0.22,147,1
CUST02664,2024-06-01,3,0.32,170,0
CUST02665,2023-09-17,8,0.69,140,0
CUST02666,2023-08-16,6,0.36,187,0
CUST02667,2023-03-13,2,0.46,140,0
CUST02668,2024-05-26,5,0.84,67,1
CUST02669,2024-04-02,7,0.09,131,1
CUST02670,2023-08-28,8,0.68,228,1
CUST02671,2023-11-20,2,0.29,171,0
CUST02672,2024-05-02,8,0.42,221,0
CUST02673,2024-11-10,6,0.41,239,2
CUST02674,2024-02-07,4,0.91,218,0
CUST02675,2023-07-11,7,0.68,126,0
CUST02676,2023-03-27,0,0.88,229,0
CUST02677,2024-07-10,7,0.93,205,0
CUST02678,2024-06-25,1,0.4,69,0
CUST02679,2023-01-14,3,0.94,111,0
CUST02680,2024-10-14,5,0.44,88,0
CUST02681,2023-02-25,6,0.1,178,0
CUST02682,2023-03-28,7,0.47,115,2
CUST02683,2024-06-30,7,0.88,134,2
CUST02684,2024-03-05,7,0.56,112,0
CUST02685,2023-10-28,2,0.06,26,1
CUST02686,2023-12-12,1,0.61,231,0
CUST02687,2024-03-01,0,0.07,83,0
CUST02688,2024-05-26,6,0.22,90,0
CUST02689,2023-11-06,1,0.72,229,2
CUST02690,2023-07-13,2,0.08,185,0
CUST02691,2024-04-28,8,0.13,81,3
CUST02692,2023-12-16,1,0.68,105,0
CUST02693,2024-07-30,2,0.74,128,1
CUST02694,2023-07-07,3,0.43,180,1
CUST02695,2023-05-08,4,0.42,188,3
CUST02696,2024-03-31,6,0.89,87,3
CUST02697,2023-07-19,3,0.44,122,1
CUST02698,2023-07-20,1,0.39,54,2
CUST02699,2024-04-30,1,0.49,187,0
CUST02700,2024-06-24,5,0.6,85,0
CUST02701,2023-03-14,8,0.08,63,2
CUST02702,2023-07-21,1,0.94,106,0
CUST02703,2024-12-24,1,0.69,35,0
CUST02704,2023-07-02,8,0.93,46,0
CUST02705,2024-02-29,6,0.5,101,0
CUST02706,2023-07-17,5,0.79,210,0
CUST02707,2024-09-20,5,0.67,191,0
CUST02708,2024-11-08,4,0.6,185,0
CUST02709,2024-10-13,8,0.36,87,3
CUST02710,2024-11-20,2,0.92,199,0
CUST02711,2024-11-11,4,0.43,67,2
CUST02712,2023-09-24,7,0.87,119,0
CUST02713,2024-05-20,8,0.76,47,0
CUST02714,2023-03-15,0,0.25,167,0
CUST02715,2023-10-12,8,0.92,220,2
CUST02716,2023-02-17,1,0.05,109,0
CUST02717,2023-12-10,5,0.12,90,0
CUST02718,2023-09-12,2,0.23,81,0
CUST02719,2024-06-08,6,0.2,195,0
CUST02720,2023-05-27,4,0.46,100,0
CUST02721,2024-08-15,5,0.88,23,0
CUST02722,2024-10-18,5,0.67,54,0
CUST02723,2024-11-12,4,0.48,115,1
CUST02724,2023-04-16,5,0.15,170,0
CUST02725,2023-06-07,1,0.84,66,0
CUST02726,2023-01-11,6,0.54,44,0
CUST02727,2024-10-05,3,0.71,227,1
CUST02728,2023-08-20,3,0.17,50,0
CUST02729,2023-01-23,2,0.17,83,0
CUST02730,2023-02-06,3,0.88,86,0
CUST02731,2023-02-06,6,0.74,60,0
CUST02732,2023-01-27,7,0.38,53,1
CUST02733,2024-01-15,7,0.21,88,0
CUST02734,2023-06-18,3,0.87,213,0
CUST02735,2023-12-26,8,0.69,22,0
CUST02736,2023-11-04,3,0.8,20,0
CUST02737,2024-02-15,7,0.94,30,0
CUST02738,2024-07-29,6,0.94,155,2
CUST02739,2024-09-23,7,0.27,202,0
CUST02740,2024-07-07,7,0.9,38,0
CUST02741,2023-04-22,8,0.05,131,0
CUST02742,2024-12-09,4,0.58,172,1
CUST02743,2023-03-08,7,0.89,203,1
CUST02744,2023-06-19,3,0.32,225,0
CUST02745,2024-05-13,6,0.54,58,0
CUST02746,2023-04-30,2,0.25,231,0
CUST02747,2024-08-19,8,0.66,97,1
CUST02748,2023-01-23,7,0.11,209,0
CUST02749,2023-05-24,2,0.52,201,0
CUST02750,2023-02-23,6,0.77,36,0
CUST02751,2023-07-30,6,0.44,107,0
CUST02752,2023-02-03,8,0.14,160,1
CUST02753,2024-01-18,3,0.92,151,1
CUST02754,2023-12-26,4,0.94,46,0
CUST02755,2024-02-26,2,0.38,16,0
CUST02756,2023-10-30,5,0.61,129,0
CUST02757,2023-01-22,7,0.17,84,1
CUST02758,2023-02-09,1,0.63,61,0
CUST02759,2023-07-06,3,0.87,230,2
CUST02760,2024-09-05,6,0.46,32,3
CUST02761,2023-02-15,4,0.73,131,0
CUST02762,2023-07-24,0,0.61,143,1
CUST02763,2024-05-29,8,0.07,80,2
CUST02764,2024-06-13,3,0.93,60,1
CUST02765,2023-08-24,4,0.25,97,2
CUST02766,2023-03-23,5,0.85,35,1
CUST02767,2024-04-09,3,0.1,61,0
CUST02768,2023-06-06,2,0.51,58,0
CUST02769,2024-05-27,6,0.85,82,2
CUST02770,2024-04-16,7,0.83,232,2
CUST02771,2023-03-10,6,0.28,109,1
CUST02772,2024-05-24,5,0.43,180,0
CUST02773,2024-11-05,6,0.28,180,2
CUST02774,2024-03-27,0,0.29,140,0
CUST02775,2023-04-04,8,0.76,100,2
CUST02776,2024-11-17,3,0.92,107,0
CUST02777,2023-07-22,4,0.06,225,2
CUST02778,2023-08-02,6,0.55,126,1
CUST02779,2024-11-11,7,0.8,225,0
CUST02780,2024-06-20,1,0.51,131,0
CUST02781,2024-07-13,8,0.68,175,0
CUST02782,2024-09-19,1,0.32,157,2
CUST02783,2023-01-29,3,0.44,82,0
CUST02784,2023-02-22,4,0.62,228,0
CUST02785,2024-09-05,0,0.85,31,2
CUST02786,2023-09-07,7,0.37,32,0
CUST02787,2023-10-12,5,0.59,13,0
CUST02788,2024-12-26,0,0.41,50,0
CUST02789,2023-03-14,2,0.7,181,0
CUST02790,2023-01-16,5,0.09,51,0
CUST02791,2024-08-02,1,0.9,111,0
CUST02792,2023-12-20,2,0.41,90,0
CUST02793,2023-10-01,0,0.54,145,0
CUST02794,2023-04-06,6,0.62,13,0
CUST02795,2024-11-26,0,0.16,124,0
CUST02796,2023-10-29,7,0.47,56,2
CUST02797,2023-11-03,4,0.76,108,1
CUST02798,2024-05-02,0,0.82,196,0
CUST02799,2023-08-17,0,0.94,139,0
CUST02800,2023-06-14,8,0.94,177,0
CUST02801,2023-12-19,3,0.8,116,0
CUST02802,2024-12-28,5,0.8,179,0
CUST02803,2023-06-03,1,0.58,119,0
CUST02804,2024-06-20,8,0.36,114,1
CUST02805,2024-02-23,4,0.36,46,0
CUST02806,2023-04-04,0,0.66,160,2
CUST02807,2024-06-12,8,0.87,169,3
CUST02808,2023-06-07,6,0.54,225,0
CUST02809,2024-02-01,7,0.88,117,1
CUST02810,2023-10-28,0,0.46,67,0
CUST02811,2024-05-15,4,0.7,77,2
CUST02812,2023-11-08,4,0.09,96,0
CUST02813,2024-05-02,5,0.27,187,0
CUST02814,2024-01-24,7,0.31,240,1
CUST02815,2023-05-27,8,0.48,156,1
CUST02816,2023-12-10,3,0.3,207,0
CUST02817,2023-12-01,5,0.78,119,0
CUST02818,2024-02-27,8,0.33,140,0
CUST02819,2024-09-26,0,0.7,176,0
CUST02820,2024-08-04,4,0.9,240,0
CUST02821,2023-04-11,5,0.67,42,0
CUST02822,2023-05-15,7,0.11,72,0
CUST02823,2023-12-31,1,0.91,227,0
CUST02824,2023-10-02,7,0.1,236,2
CUST02825,2024-12-16,0,0.59,118,2
CUST02826,2024-12-03,3,0.63,224,0
CUST02827,2023-08-08,8,0.46,111,0
CUST02828,2023-08-27,7,0.62,169,0
CUST02829,2024-11-12,3,0.84,162,1
CUST02830,2023-09-22,7,0.13,122,0
CUST02831,2024-07-11,3,0.86,97,0
CUST02832,2024-08-30,4,0.54,191,0
CUST02833,2024-12-06,4,0.91,99,0
CUST02834,2024-11-15,1,0.31,63,0
CUST02835,2023-06-26,8,0.36,91,2
CUST02836,2023-02-22,7,0.88,79,0
CUST02837,2023-02-12,8,0.61,90,0
CUST02838,2024-01-31,5,0.35,155,0
CUST02839,2023-07-22,3,0.55,140,0
CUST02840,2023-04-08,8,0.87,130,1
CUST02841,2024-11-26,7,0.44,225,0
CUST02842,2024-08-31,4,0.23,237,0
CUST02843,2023-08-21,4,0.41,74,1
CUST02844,2024-04-10,3,0.6,164,0
CUST02845,2024-11-03,2,0.09,131,0
CUST02846,2023-04-27,5,0.27,137,0
CUST02847,2023-12-25,6,0.23,165,0
CUST02848,2024-12-15,1,0.88,107,0
CUST02849,2024-06-13,2,0.81,192,0
CUST02850,2023-10-10,5,0.27,183,2
CUST02851,2023-03-08,4,0.83,199,0
CUST02852,2024-07-19,2,0.31,19,0
CUST02853,2024-01-21,3,0.84,53,1
CUST02854,2023-08-20,0,0.09,23,0
CUST02855,2024-10-09,1,0.4,203,0
CUST02856,2023-01-04,5,0.19,195,1
CUST02857,2023-07-09,3,0.9,148,0
CUST02858,2024-02-02,0,0.89,172,0
CUST02859,2023-05-13,0,0.5,69,0
CUST02860,2023-05-02,0,0.85,179,0
CUST02861,2024-05-20,4,0.46,132,0
CUST02862,2024-06-02,7,0.34,159,0
CUST02863,2024-11-12,8,0.51,134,0
CUST02864,2024-04-07,0,0.65,163,0
CUST02865,2024-09-03,4,0.12,189,0
CUST02866,2024-06-19,7,0.77,140,0
CUST02867,2024-04-16,3,0.71,129,1
CUST02868,2023-03-08,2,0.89,28,0
CUST02869,2023-01-02,1,0.75,227,0
CUST02870,2023-04-11,8,0.23,152,0
CUST02871,2023-10-27,1,0.14,18,3
CUST02872,2023-09-17,7,0.12,123,0
CUST02873,2023-02-23,4,0.37,218,0
CUST02874,2024-01-09,1,0.65,121,0
CUST02875,2023-05-09,3,0.26,113,3
CUST02876,2024-06-17,4,0.68,237,1
CUST02877,2024-02-10,4,0.92,93,2
CUST02878,2024-12-15,0,0.47,208,0
CUST02879,2024-05-27,8,0.59,31,0
CUST02880,2024-01-22,2,0.44,62,1
CUST02881,2023-06-08,5,0.89,28,0
CUST02882,2024-02-11,8,0.76,189,0
CUST02883,2023-03-19,6,0.41,44,0
CUST02884,2024-02-07,7,0.31,93,0
CUST02885,2023-01-03,2,0.69,93,0
CUST02886,2023-06-12,7,0.54,48,0
CUST02887,2023-03-11,2,0.41,44,2
CUST02888,2024-11-30,2,0.67,57,0
CUST02889,2024-06-20,6,0.1,96,0
CUST02890,2023-02-25,4,0.78,114,3
CUST02891,2024-04-23,6,0.86,74,0
CUST02892,2023-12-01,2,0.06,211,0
CUST02893,2023-04-09,3,0.07,33,0
CUST02894,2023-11-28,2,0.06,150,0
CUST02895,2023-06-15,3,0.51,163,2
CUST02896,2023-02-18,0,0.74,155,0
CUST02897,2023-07-05,4,0.63,138,0
CUST02898,2024-09-21,3,0.81,194,0
CUST02899,2024-12-09,7,0.65,50,1
CUST02900,2023-01-11,5,0.73,7,0
CUST02901,2023-12-24,6,0.43,211,2
CUST02902,2023-08-10,4,0.58,34,0
CUST02903,2023-06-01,6,0.46,19,0
CUST02904,2024-02-28,4,0.9,234,0
CUST02905,2024-12-24,1,0.87,163,1
CUST02906,2024-02-12,2,0.95,178,0
CUST02907,2024-08-06,0,0.25,123,0
CUST02908,2023-05-22,1,0.36,129,0
CUST02909,2024-10-31,3,0.89,161,1
CUST02910,2024-03-29,7,0.52,64,0
CUST02911,2023-09-20,3,0.64,57,2
CUST02912,2023-05-07,1,0.65,111,2
CUST02913,2024-10-24,5,0.3,100,1
CUST02914,2024-09-01,3,0.45,72,2
CUST02915,2023-09-19,6,0.76,209,1
CUST02916,2023-03-01,5,0.66,41,2
CUST02917,2023-11-27,8,0.09,81,1
CUST02918,2023-01-08,2,0.24,135,0
CUST02919,2023-08-15,8,0.11,160,1
CUST02920,2024-07-15,0,0.26,100,1
CUST02921,2023-02-12,7,0.09,51,1
CUST02922,2024-02-19,1,0.34,178,0
CUST02923,2024-12-23,7,0.5,31,0
CUST02924,2024-03-22,6,0.2,182,1
CUST02925,2023-06-16,5,0.47,166,0
CUST02926,2024-04-15,8,0.23,235,0
CUST02927,2023-12-02,1,0.58,12,0
CUST02928,2023-03-19,7,0.11,29,2
CUST02929,2023-03-21,4,0.22,154,1
CUST02930,2024-12-08,6,0.45,217,1
CUST02931,2024-05-03,3,0.42,194,0
CUST02932,2023-12-09,4,0.46,60,1
CUST02933,2023-09-30,4,0.91,36,3
CUST02934,2024-09-26,0,0.22,52,0
CUST02935,2024-08-10,5,0.24,57,1
CUST02936,2023-11-24,7,0.91,129,0
CUST02937,2024-05-24,3,0.44,56,0
CUST02938,2023-06-09,3,0.16,118,0
CUST02939,2024-04-20,5,0.5,131,0
CUST02940,2024-06-04,7,0.65,70,1
CUST02941,2023-05-23,3,0.8,44,0
CUST02942,2023-03-15,5,0.48,143,2
CUST02943,2023-09-10,8,0.69,148,0
CUST02944,2023-07-14,1,0.36,201,0
CUST02945,2023-08-12,1,0.19,96,0
CUST02946,2024-03-10,2,0.28,101,0
CUST02947,2023-04-27,2,0.53,108,0
CUST02948,2024-06-30,2,0.16,37,0
CUST02949,2023-07-30,8,0.78,65,0
CUST02950,2024-03-05,3,0.2,174,2
CUST02951,2024-12-30,8,0.22,132,3
CUST02952,2023-01-15,2,0.66,156,0
CUST02953,2024-04-18,1,0.88,158,2
CUST02954,2023-11-12,7,0.21,181,1
CUST02955,2023-04-25,1,0.23,130,0
CUST02956,2023-06-26,7,0.31,151,1
CUST02957,2024-08-01,3,0.38,166,1
CUST02958,2024-03-28,6,0.29,110,0
CUST02959,2024-07-30,0,0.45,165,0
CUST02960,2024-05-13,3,0.66,87,3
CUST02961,2023-11-19,3,0.46,229,0
CUST02962,2023-01-12,3,0.22,198,0
CUST02963,2024-12-01,8,0.76,181,1
CUST02964,2023-03-02,5,0.84,80,0
CUST02965,2023-06-13,7,0.08,168,0
CUST02966,2024-02-11,3,0.16,101,2
CUST02967,2023-12-26,3,0.8,46,1
CUST02968,2024-03-24,2,0.91,165,0
CUST02969,2023-10-04,6,0.23,206,0
CUST02970,2023-04-07,6,0.56,60,0
CUST02971,2024-01-30,3,0.49,217,0
CUST02972,2024-05-02,5,0.33,200,0
CUST02973,2024-02-11,6,0.78,114,0
CUST02974,2023-05-24,0,0.71,101,0
CUST02975,2023-04-28,4,0.3,229,0
CUST02976,2023-09-21,7,0.46,94,2
CUST02977,2023-09-15,4,0.17,123,1
CUST02978,2024-10-31,1,0.55,203,2
CUST02979,2023-04-11,1,0.06,203,0
CUST02980,2024-09-26,6,0.11,101,0
CUST02981,2024-09-23,6,0.26,175,0
CUST02982,2024-07-07,5,0.41,179,0
CUST02983,2023-03-27,8,0.38,8,0
CUST02984,2024-01-11,2,0.94,161,2
CUST02985,2023-07-27,1,0.78,229,1
CUST02986,2023-08-14,3,0.41,130,0
CUST02987,2023-08-20,1,0.74,161,0
CUST02988,2023-01-10,1,0.62,171,0
CUST02989,2023-01-19,3,0.21,197,0
CUST02990,2023-01-08,4,0.93,17,0
CUST02991,2024-01-15,0,0.42,87,2
CUST02992,2024-02-15,0,0.62,100,0
CUST02993,2024-05-02,2,0.53,32,3
CUST02994,2024-06-30,5,0.66,138,0
CUST02995,2023-01-27,0,0.9,27,0
CUST02996,2023-10-16,4,0.73,235,0
CUST02997,2023-01-25,4,0.2,33,0
CUST02998,2024-06-22,7,0.8,189,1
CUST02999,2024-04-26,8,0.22,11,0
CUST03000,2023-11-29,8,0.94,167,0
CUST03001,2023-12-23,0,0.72,224,0
CUST03002,2023-03-25,5,0.46,226,0
CUST03003,2024-12-03,1,0.51,185,0
CUST03004,2023-12-20,4,0.87,21,0
CUST03005,2024-10-09,4,0.12,212,2
CUST03006,2024-01-27,3,0.23,65,1
CUST03007,2024-02-10,2,0.26,68,0
CUST03008,2024-08-20,3,0.06,209,3
CUST03009,2023-07-08,8,0.09,117,1
CUST03010,2023-09-01,2,0.22,59,0
CUST03011,2024-11-07,1,0.77,190,0
CUST03012,2024-02-16,7,0.7,139,1
CUST03013,2024-10-19,5,0.08,82,0
CUST03014,2024-01-10,8,0.93,32,0
CUST03015,2023-05-26,1,0.1,164,3
CUST03016,2024-01-30,8,0.59,33,0
CUST03017,2024-12-13,5,0.48,170,0
CUST03018,2023-09-26,4,0.36,47,3
CUST03019,2023-03-25,5,0.07,144,0
CUST03020,2023-02-28,3,0.27,174,0
CUST03021,2023-07-15,4,0.4,108,0
CUST03022,2024-02-27,1,0.84,96,3
CUST03023,2024-07-30,0,0.15,178,0
CUST03024,2024-01-24,1,0.79,49,2
CUST03025,2024-07-29,0,0.45,144,1
CUST03026,2023-06-28,2,0.36,96,0
CUST03027,2023-02-01,8,0.41,192,2
CUST03028,2024-10-24,6,0.56,15,0
CUST03029,2023-01-10,5,0.54,218,0
CUST03030,2024-02-07,7,0.49,179,0
CUST03031,2023-04-11,6,0.28,143,0
CUST03032,2024-05-04,8,0.65,60,0
CUST03033,2024-08-28,4,0.88,83,0
CUST03034,2024-11-11,8,0.71,170,0
CUST03035,2023-12-01,0,0.38,62,0
CUST03036,2023-05-31,2,0.62,102,1
CUST03037,2024-07-07,2,0.74,210,0
CUST03038,2023-05-13,2,0.74,138,0
CUST03039,2024-01-12,6,0.7,203,0
CUST03040,2023-05-16,6,0.92,76,3
CUST03041,2024-09-04,4,0.57,68,1
CUST03042,2024-08-01,7,0.74,88,0
CUST03043,2023-07-09,2,0.46,164,0
CUST03044,2024-05-09,6,0.88,136,2
CUST03045,2024-08-20,5,0.09,159,0
CUST03046,2023-05-04,3,0.52,192,0
CUST03047,2023-02-07,2,0.89,153,0
CUST03048,2024-08-10,1,0.24,158,0
CUST03049,2024-10-28,4,0.91,213,0
CUST03050,2024-03-21,0,0.05,57,0
CUST03051,2023-05-06,6,0.22,76,0
CUST03052,2024-12-21,1,0.77,205,0
CUST03053,2023-10-29,6,0.66,111,1
CUST03054,2024-01-10,8,0.19,212,0
CUST03055,2024-02-26,2,0.82,127,3
CUST03056,2024-08-03,8,0.86,130,1
CUST03057,2024-08-29,4,0.46,164,1
CUST03058,2023-11-12,1,0.43,58,2
CUST03059,2023-10-23,4,0.5,32,0
CUST03060,2024-12-14,3,0.74,156,0
CUST03061,2023-05-31,2,0.28,207,0
CUST03062,2024-12-29,4,0.84,133,0
CUST03063,2024-01-21,1,0.42,145,0
CUST03064,2023-03-09,3,0.93,93,3
CUST03065,2023-08-03,6,0.53,144,0
CUST03066,2024-09-23,4,0.9,214,0
CUST03067,2023-01-06,7,0.44,188,0
CUST03068,2024-06-13,6,0.19,13,0
CUST03069,2024-01-17,2,0.19,28,1
CUST03070,2023-11-07,4,0.2,59,0
CUST03071,2024-04-06,5,0.49,53,0
CUST03072,2023-05-28,3,0.05,226,2
CUST03073,2023-12-27,5,0.35,201,0
CUST03074,2023-02-18,1,0.36,103,0
CUST03075,2024-03-31,6,0.56,15,0
CUST03076,2023-10-29,1,0.55,28,0
CUST03077,2023-08-07,6,0.19,146,0
CUST03078,2023-03-16,5,0.43,8,0
CUST03079,2024-01-17,6,0.5,224,0
CUST03080,2024-04-28,2,0.89,140,1
CUST03081,2024-09-27,0,0.72,103,0
CUST03082,2023-08-11,6,0.6,142,0
CUST03083,2023-02-04,4,0.61,74,0
CUST03084,2023-04-06,6,0.53,80,0
CUST03085,2023-03-13,2,0.17,18,2
CUST03086,2023-02-17,1,0.37,141,0
CUST03087,2023-03-13,6,0.55,50,0
CUST03088,2024-02-12,2,0.38,225,0
CUST03089,2023-02-08,6,0.21,138,0
CUST03090,2024-06-22,0,0.74,138,3
CUST03091,2023-06-25,3,0.68,52,0
CUST03092,2023-10-23,2,0.22,90,0
CUST03093,2024-02-14,0,0.89,84,0
CUST03094,2023-03-15,3,0.49,159,0
CUST03095,2023-05-03,0,0.72,116,0
CUST03096,2023-08-13,8,0.27,221,0
CUST03097,2024-04-29,0,0.88,190,0
CUST03098,2024-10-30,1,0.42,67,0
CUST03099,2024-01-22,2,0.31,21,0
CUST03100,2023-06-25,1,0.38,193,3
CUST03101,2024-11-13,1,0.46,7,0
CUST03102,2023-11-09,3,0.17,51,0
CUST03103,2024-05-03,0,0.15,39,2
CUST03104,2023-05-20,5,0.31,67,0
CUST03105,2023-11-18,1,0.43,103,0
CUST03106,2023-08-22,4,0.77,26,0
CUST03107,2023-04-07,3,0.72,27,0
CUST03108,2023-12-04,4,0.71,191,0
CUST03109,2023-06-03,8,0.71,58,0
CUST03110,2023-09-01,8,0.65,43,1
CUST03111,2023-07-05,6,0.42,61,1
CUST03112,2023-12-19,8,0.53,17,0
CUST03113,2024-11-27,4,0.56,35,0
CUST03114,2023-01-13,3,0.08,199,0
CUST03115,2024-01-09,3,0.63,118,0
CUST03116,2024-06-06,8,0.77,40,0
CUST03117,2024-11-04,4,0.57,9,0
CUST03118,2024-01-19,7,0.24,198,0
CUST03119,2023-12-28,7,0.77,68,0
CUST03120,2023-10-20,7,0.49,176,0
CUST03121,2023-10-07,5,0.67,158,0
CUST03122,2024-05-10,4,0.39,108,0
CUST03123,2024-09-17,2,0.7,235,2
CUST03124,2023-04-21,1,0.43,10,0
CUST03125,2024-12-11,0,0.93,142,0
CUST03126,2024-01-12,2,0.2,13,0
CUST03127,2024-02-22,4,0.52,21,1
CUST03128,2024-09-28,6,0.3,113,0
CUST03129,2023-04-24,2,0.51,16,0
CUST03130,2023-10-10,2,0.24,62,1
CUST03131,2024-11-21,2,0.66,169,0
CUST03132,2024-03-20,8,0.66,212,0
CUST03133,2024-11-04,3,0.51,20,0
CUST03134,2024-02-24,8,0.24,118,0
CUST03135,2024-05-24,7,0.42,41,0
CUST03136,2024-12-17,7,0.85,62,0
CUST03137,2023-08-29,8,0.56,30,2
CUST03138,2023-02-27,6,0.62,131,0
CUST03139,2023-10-21,2,0.38,184,0
CUST03140,2023-08-19,1,0.58,227,0
CUST03141,2024-03-12,1,0.39,197,1
CUST03142,2024-12-09,8,0.88,162,0
CUST03143,2024-05-16,6,0.27,201,0
CUST03144,2024-10-09,3,0.79,48,0
CUST03145,2023-01-14,8,0.74,155,0
CUST03146,2023-09-17,6,0.33,65,0
CUST03147,2024-05-06,3,0.23,56,0
CUST03148,2024-12-27,6,0.86,6,0
CUST03149,2023-10-09,7,0.56,101,0
CUST03150,2024-10-03,6,0.68,125,2
CUST03151,2024-04-29,6,0.88,132,2
CUST03152,2024-03-31,8,0.51,131,0
CUST03153,2024-07-24,7,0.8,142,0
CUST03154,2024-12-09,7,0.94,160,0
CUST03155,2023-06-09,1,0.38,170,0
CUST03156,2024-07-07,1,0.57,154,0
CUST03157,2024-08-19,1,0.26,193,0
CUST03158,2024-07-01,5,0.92,198,2
CUST03159,2023-12-11,7,0.83,154,0
CUST03160,2024-09-04,8,0.66,191,2
CUST03161,2023-06-22,2,0.8,20,0
CUST03162,2023-08-29,7,0.32,159,1
CUST03163,2024-07-03,6,0.7,43,0
CUST03164,2023-02-10,4,0.81,44,0
CUST03165,2024-09-21,5,0.73,196,0
CUST03166,2024-04-09,6,0.78,59,0
CUST03167,2024-11-25,3,0.6,217,0
CUST03168,2023-07-17,7,0.5,224,3
CUST03169,2023-08-16,4,0.36,207,0
CUST03170,2024-01-16,0,0.59,53,0
CUST03171,2023-12-19,4,0.71,229,0
CUST03172,2024-06-17,6,0.57,219,0
CUST03173,2024-02-01,3,0.13,34,0
CUST03174,2024-04-30,2,0.77,132,0
CUST03175,2023-05-10,5,0.94,166,0
CUST03176,2024-06-29,8,0.08,206,0
CUST03177,2023-09-18,8,0.2,126,0
CUST03178,2023-03-16,6,0.91,227,1
CUST03179,2024-02-07,7,0.3,206,2
CUST03180,2024-04-01,4,0.8,188,0
CUST03181,2024-02-26,7,0.38,35,0
CUST03182,2023-02-23,1,0.15,237,0
CUST03183,2024-04-15,0,0.73,57,2
CUST03184,2024-09-27,5,0.06,93,0
CUST03185,2023-06-28,5,0.69,176,0
CUST03186,2023-04-19,8,0.37,112,1
CUST03187,2023-05-13,4,0.77,130,0
