customer_id,joining_date,credit_score,annual_income,employment_status,residential_status,age,state
CUST03374,2022-02-14,837,292443,Unemployed,Rented,67,Rajasthan
CUST03375,2022-09-07,496,1301657,Employed,Owned,70,Uttar Pradesh
CUST03376,2021-04-18,353,1363716,Unemployed,Owned,52,West Bengal
CUST03377,2021-02-25,390,1904992,Employed,Owned,45,West Bengal
CUST03378,2020-04-02,605,1303943,Unemployed,Rented,24,Telangana
CUST03379,2020-10-08,768,1668544,Self-Employed,Rented,41,Gujarat
CUST03380,2022-10-06,447,391955,Employed,Owned,50,Gujarat
CUST03381,2020-09-08,459,1029798,Unemployed,Rented,33,Rajasthan
CUST03382,2020-04-27,563,724915,Unemployed,Owned,23,West Bengal
CUST03383,2020-07-05,757,925947,Employed,Rented,61,Rajasthan
CUST03384,2021-06-13,477,1731932,Employed,Rented,68,Maharashtra
CUST03385,2023-04-27,395,1368358,Unemployed,Rented,20,Kerala
CUST03386,2023-08-31,333,1124371,Unemployed,Owned,60,Gujarat
CUST03387,2022-05-20,641,777141,Self-Employed,Owned,62,Gujarat
CUST03388,2023-01-28,834,1207717,Self-Employed,Rented,45,Tamil Nadu
CUST03389,2023-08-22,770,1674104,Unemployed,Rented,48,Delhi
CUST03390,2022-11-01,688,570744,Unemployed,Rented,51,Rajasthan
CUST03391,2020-02-23,843,695046,Self-Employed,Rented,60,Maharashtra
CUST03392,2023-06-28,397,1653502,Employed,Rented,67,Karnataka
CUST03393,2021-03-26,736,1230052,Unemployed,Owned,43,Rajasthan
CUST03394,2021-06-19,637,707497,Unemployed,Rented,52,Delhi
CUST03395,2020-07-23,494,248204,Employed,Rented,31,Gujarat
CUST03396,2023-10-31,682,726083,Self-Employed,Rented,34,Uttar Pradesh
CUST03397,2021-08-28,573,1148747,Employed,Rented,64,Kerala
CUST03398,2021-08-26,810,1950880,Self-Employed,Owned,54,Uttar Pradesh
CUST03399,2022-05-02,495,1516588,Employed,Owned,28,Karnataka
CUST03400,2022-12-21,335,911575,Unemployed,Rented,64,West Bengal
CUST03401,2023-06-30,319,428223,Self-Employed,Owned,42,Rajasthan
CUST03402,2020-01-31,578,1723416,Self-Employed,Owned,18,Uttar Pradesh
CUST03403,2020-04-13,638,886043,Self-Employed,Owned,36,West Bengal
CUST03404,2023-09-18,445,996157,Unemployed,Rented,51,Telangana
CUST03405,2021-06-21,722,1178074,Unemployed,Rented,65,Kerala
CUST03406,2023-05-11,494,1198938,Employed,Owned,25,Maharashtra
CUST03407,2020-05-17,550,235271,Unemployed,Rented,46,Uttar Pradesh
CUST03408,2020-03-24,701,499134,Unemployed,Owned,62,Uttar Pradesh
CUST03409,2023-05-13,310,912559,Employed,Owned,18,Karnataka
CUST03410,2023-05-13,726,1388787,Unemployed,Rented,41,Telangana
CUST03411,2023-05-16,489,420396,Self-Employed,Rented,33,Tamil Nadu
CUST03412,2021-10-24,570,1932344,Unemployed,Rented,44,Maharashtra
CUST03413,2021-03-25,404,896805,Employed,Rented,34,Gujarat
CUST03414,2023-06-26,741,976402,Self-Employed,Owned,49,Rajasthan
CUST03415,2021-02-06,387,1160172,Unemployed,Owned,37,Telangana
CUST03416,2023-08-28,482,271726,Unemployed,Owned,61,Telangana
CUST03417,2023-07-20,342,1221199,Unemployed,Rented,42,Maharashtra
CUST03418,2022-08-13,757,1046224,Unemployed,Owned,41,Gujarat
CUST03419,2020-01-12,759,310725,Employed,Rented,68,Tamil Nadu
CUST03420,2022-01-24,596,1206977,Employed,Owned,29,West Bengal
CUST03421,2021-12-13,485,493592,Employed,Owned,22,Delhi
CUST03422,2023-10-15,549,610153,Employed,Rented,27,Telangana
CUST03423,2021-06-29,760,1079196,Unemployed,Owned,46,Kerala
CUST03424,2020-07-02,603,1081146,Self-Employed,Owned,35,Kerala
CUST03425,2021-01-09,724,1214670,Employed,Rented,50,Maharashtra
CUST03426,2023-02-28,478,1079123,Employed,Owned,27,Maharashtra
CUST03427,2020-09-22,349,1088694,Unemployed,Owned,54,Rajasthan
CUST03428,2022-07-16,492,596741,Employed,Rented,29,Tamil Nadu
CUST03429,2023-01-16,372,1556037,Employed,Owned,56,Telangana
CUST03430,2023-12-22,814,1625240,Self-Employed,Rented,68,Maharashtra
CUST03431,2021-12-18,351,362441,Unemployed,Rented,68,Gujarat
CUST03432,2020-09-21,526,1196170,Employed,Rented,32,Gujarat
CUST03433,2020-02-09,557,897063,Employed,Rented,38,Karnataka
CUST03434,2021-06-26,841,492316,Self-Employed,Rented,22,Delhi
CUST03435,2020-07-21,650,1698685,Self-Employed,Rented,23,Delhi
CUST03436,2023-04-28,683,896925,Unemployed,Rented,32,Rajasthan
CUST03437,2021-07-28,731,1181796,Unemployed,Owned,59,Karnataka
CUST03438,2023-06-25,324,1478115,Self-Employed,Owned,64,West Bengal
CUST03439,2022-06-24,700,1540312,Self-Employed,Owned,42,Karnataka
CUST03440,2021-03-06,786,1120414,Employed,Owned,23,Telangana
CUST03441,2021-11-06,850,805424,Self-Employed,Owned,67,Telangana
CUST03442,2021-11-29,415,311616,Unemployed,Rented,52,Rajasthan
CUST03443,2022-05-01,722,760757,Self-Employed,Owned,62,Uttar Pradesh
CUST03444,2021-07-09,454,1819884,Unemployed,Owned,67,Telangana
CUST03445,2023-06-17,514,795484,Unemployed,Owned,62,Gujarat
CUST03446,2020-08-07,495,267653,Unemployed,Rented,58,Karnataka
CUST03447,2023-12-08,605,1928118,Employed,Owned,37,Tamil Nadu
CUST03448,2022-05-23,333,717251,Employed,Rented,40,West Bengal
CUST03449,2023-02-14,677,1983006,Employed,Rented,65,Kerala
CUST03450,2021-04-30,456,1693297,Employed,Owned,47,Delhi
CUST03451,2021-06-30,688,430489,Employed,Rented,29,Gujarat
CUST03452,2021-10-26,527,447849,Employed,Rented,38,Tamil Nadu
CUST03453,2020-03-17,628,1901369,Self-Employed,Owned,57,Tamil Nadu
CUST03454,2021-08-14,601,1880320,Self-Employed,Owned,57,Gujarat
CUST03455,2023-04-13,559,1016678,Self-Employed,Rented,34,Telangana
CUST03456,2021-08-07,578,1239737,Unemployed,Owned,47,Rajasthan
CUST03457,2022-01-03,537,1433277,Unemployed,Owned,30,Delhi
CUST03458,2021-04-01,553,472027,Employed,Rented,39,Kerala
CUST03459,2020-12-31,673,454040,Employed,Rented,19,Telangana
CUST03460,2020-06-10,428,786924,Employed,Rented,50,West Bengal
CUST03461,2020-05-17,648,1823068,Unemployed,Owned,48,Kerala
CUST03462,2022-05-13,625,763220,Employed,Rented,18,Telangana
CUST03463,2022-07-31,797,204707,Self-Employed,Rented,55,Rajasthan
CUST03464,2023-09-14,320,1846728,Employed,Owned,25,Kerala
CUST03465,2020-02-05,480,1217443,Employed,Rented,22,Kerala
CUST03466,2023-10-10,478,334029,Employed,Owned,49,Tamil Nadu
CUST03467,2022-12-03,803,1609549,Unemployed,Owned,26,Rajasthan
CUST03468,2022-08-05,495,586103,Self-Employed,Rented,37,Kerala
CUST03469,2021-12-08,716,784234,Employed,Rented,23,Karnataka
CUST03470,2020-08-26,598,1129041,Self-Employed,Rented,34,Karnataka
CUST03471,2020-07-23,654,1406520,Unemployed,Rented,35,Gujarat
CUST03472,2022-12-06,767,1792867,Unemployed,Owned,42,Rajasthan
CUST03473,2021-07-02,460,1138642,Self-Employed,Owned,18,Telangana
CUST03474,2021-09-26,510,1554966,Employed,Owned,65,Rajasthan
CUST03475,2023-01-21,841,916390,Self-Employed,Owned,27,Gujarat
CUST03476,2022-08-14,714,753267,Self-Employed,Rented,48,West Bengal
CUST03477,2022-02-06,394,427728,Employed,Rented,65,Tamil Nadu
CUST03478,2023-11-10,406,1740405,Unemployed,Owned,22,Uttar Pradesh
CUST03479,2022-10-29,705,320509,Employed,Rented,38,Maharashtra
CUST03480,2021-05-23,321,482333,Unemployed,Rented,51,Gujarat
CUST03481,2022-12-29,762,1298463,Self-Employed,Owned,44,Maharashtra
CUST03482,2023-07-31,766,1390353,Self-Employed,Rented,40,Delhi
CUST03483,2021-12-01,424,1737487,Unemployed,Rented,55,Karnataka
CUST03484,2020-05-07,369,887237,Unemployed,Owned,55,Telangana
CUST03485,2022-10-31,695,1303112,Employed,Rented,22,Karnataka
CUST03486,2021-07-21,603,274835,Employed,Owned,48,Tamil Nadu
CUST03487,2022-11-03,698,887757,Self-Employed,Owned,60,West Bengal
CUST03488,2021-09-27,454,914787,Self-Employed,Rented,68,Delhi
CUST03489,2022-07-21,597,643729,Self-Employed,Rented,70,Karnataka
CUST03490,2023-07-23,558,1944696,Unemployed,Rented,56,Maharashtra
CUST03491,2023-01-07,633,437651,Self-Employed,Owned,32,Tamil Nadu
CUST03492,2020-09-05,558,1848365,Self-Employed,Rented,30,Gujarat
CUST03493,2020-07-28,596,923450,Employed,Rented,26,Rajasthan
CUST03494,2020-11-20,723,964656,Employed,Owned,62,Rajasthan
CUST03495,2023-12-01,816,693377,Unemployed,Rented,63,Kerala
CUST03496,2023-05-01,649,1016454,Employed,Rented,62,Gujarat
CUST03497,2023-06-07,695,476097,Self-Employed,Rented,50,Karnataka
CUST03498,2023-06-24,372,926180,Unemployed,Owned,67,West Bengal
CUST03499,2022-05-06,530,1363762,Employed,Rented,27,Gujarat
CUST03500,2022-12-19,697,741009,Employed,Owned,44,Rajasthan
CUST03501,2022-05-30,791,939088,Employed,Owned,66,Rajasthan
CUST03502,2021-08-27,845,1736462,Unemployed,Owned,55,Gujarat
CUST03503,2022-11-03,472,250247,Self-Employed,Owned,69,Delhi
CUST03504,2020-08-07,703,1790238,Unemployed,Owned,32,Tamil Nadu
CUST03505,2020-06-14,518,1003242,Employed,Owned,40,Delhi
CUST03506,2023-01-17,364,221445,Self-Employed,Rented,25,Uttar Pradesh
CUST03507,2021-02-28,629,1283697,Self-Employed,Owned,20,West Bengal
CUST03508,2020-07-12,544,1389291,Employed,Rented,27,Rajasthan
CUST03509,2022-12-12,412,1597147,Self-Employed,Rented,24,Telangana
CUST03510,2020-10-03,338,1757038,Employed,Owned,63,West Bengal
CUST03511,2021-08-21,732,1608609,Self-Employed,Owned,67,West Bengal
CUST03512,2022-10-24,628,562526,Unemployed,Owned,53,Maharashtra
CUST03513,2023-10-20,406,1330323,Employed,Owned,57,Delhi
CUST03514,2021-03-12,537,631867,Unemployed,Owned,25,Uttar Pradesh
CUST03515,2020-04-08,570,305758,Employed,Owned,28,West Bengal
CUST03516,2020-08-31,747,1493750,Employed,Owned,66,Uttar Pradesh
CUST03517,2022-07-30,341,387579,Self-Employed,Owned,43,Uttar Pradesh
CUST03518,2020-11-09,677,1879966,Self-Employed,Owned,52,Rajasthan
CUST03519,2023-05-09,792,381957,Self-Employed,Rented,56,Kerala
CUST03520,2022-12-20,672,397946,Employed,Owned,67,Gujarat
CUST03521,2021-07-27,539,1091652,Unemployed,Owned,63,Tamil Nadu
CUST03522,2021-11-13,531,1530517,Employed,Rented,34,Uttar Pradesh
CUST03523,2022-04-08,624,1729136,Self-Employed,Rented,45,Gujarat
CUST03524,2022-10-05,326,1843382,Employed,Rented,36,Gujarat
CUST03525,2022-07-30,771,951812,Employed,Rented,50,Delhi
CUST03526,2021-02-06,432,1870434,Self-Employed,Owned,34,Telangana
CUST03527,2023-04-26,325,1526274,Unemployed,Owned,63,Karnataka
CUST03528,2020-01-18,561,1914462,Unemployed,Rented,65,Uttar Pradesh
CUST03529,2022-11-25,421,823361,Unemployed,Rented,57,Uttar Pradesh
CUST03530,2021-05-15,757,845482,Employed,Owned,65,Maharashtra
CUST03531,2020-10-15,483,837135,Unemployed,Owned,34,Karnataka
CUST03532,2021-02-24,527,295948,Unemployed,Owned,30,Uttar Pradesh
CUST03533,2022-03-03,815,1975128,Employed,Owned,57,Tamil Nadu
CUST03534,2023-01-24,574,1601488,Unemployed,Rented,19,Gujarat
CUST03535,2020-02-08,352,731919,Employed,Rented,21,Telangana
CUST03536,2020-11-25,455,477312,Unemployed,Rented,44,Tamil Nadu
CUST03537,2023-03-06,345,1982978,Employed,Owned,31,Rajasthan
CUST03538,2023-07-14,398,812939,Employed,Rented,23,Gujarat
CUST03539,2020-12-03,706,1983734,Self-Employed,Owned,60,Telangana
CUST03540,2020-09-27,373,988894,Unemployed,Rented,63,Karnataka
CUST03541,2022-04-20,351,756308,Unemployed,Owned,22,Uttar Pradesh
CUST03542,2022-12-16,491,1679880,Employed,Owned,62,Uttar Pradesh
CUST03543,2020-11-03,736,706226,Self-Employed,Rented,56,Uttar Pradesh
CUST03544,2021-11-06,528,1594988,Unemployed,Owned,58,West Bengal
CUST03545,2021-12-06,513,1990804,Employed,Owned,32,Maharashtra
CUST03546,2022-05-30,320,643311,Self-Employed,Rented,36,Rajasthan
CUST03547,2022-07-25,321,1628844,Unemployed,Owned,20,Gujarat
CUST03548,2022-11-01,452,997958,Employed,Owned,47,Uttar Pradesh
CUST03549,2022-06-20,323,1615362,Employed,Owned,43,Telangana
CUST03550,2021-12-16,602,1684613,Employed,Rented,44,West Bengal
CUST03551,2021-05-28,727,1470975,Employed,Rented,50,Kerala
CUST03552,2020-12-02,693,1066235,Unemployed,Owned,68,Gujarat
CUST03553,2021-08-22,569,754057,Self-Employed,Owned,38,Telangana
CUST03554,2022-08-01,300,543853,Self-Employed,Owned,58,Gujarat
CUST03555,2023-11-19,330,1199101,Unemployed,Rented,25,West Bengal
CUST03556,2020-10-31,554,1471429,Employed,Owned,49,Delhi
CUST03557,2020-03-18,558,1377045,Employed,Owned,23,Karnataka
CUST03558,2020-12-12,810,1197314,Unemployed,Owned,57,Telangana
CUST03559,2023-09-04,688,902882,Self-Employed,Owned,24,Kerala
CUST03560,2021-12-16,522,1337634,Unemployed,Owned,45,Rajasthan
CUST03561,2022-09-14,780,922066,Employed,Owned,66,Uttar Pradesh
CUST03562,2023-05-15,511,1717208,Employed,Owned,40,Rajasthan
CUST03563,2022-05-27,500,1747796,Employed,Rented,65,Gujarat
CUST03564,2020-06-29,603,775407,Unemployed,Rented,57,Delhi
CUST03565,2022-09-13,521,1155848,Unemployed,Owned,48,Maharashtra
CUST03566,2023-05-13,461,922664,Self-Employed,Owned,69,Gujarat
CUST03567,2023-05-13,527,740723,Unemployed,Owned,54,Telangana
CUST03568,2022-07-28,672,655741,Employed,Owned,34,Karnataka
CUST03569,2020-08-05,390,1373369,Unemployed,Rented,36,Maharashtra
CUST03570,2020-02-27,660,341355,Employed,Rented,55,Karnataka
CUST03571,2023-08-12,429,1095912,Employed,Owned,25,Maharashtra
CUST03572,2020-07-08,628,673957,Unemployed,Owned,47,Uttar Pradesh
CUST03573,2020-12-19,496,1908238,Employed,Rented,52,Gujarat
CUST03574,2022-11-16,550,1312043,Self-Employed,Owned,66,Kerala
CUST03575,2020-12-24,782,527374,Unemployed,Rented,39,Maharashtra
CUST03576,2022-03-26,454,355993,Self-Employed,Rented,33,Gujarat
CUST03577,2021-06-04,346,1235607,Employed,Owned,62,Rajasthan
CUST03578,2023-12-22,380,375453,Unemployed,Owned,45,Tamil Nadu
CUST03579,2022-02-24,560,421012,Unemployed,Rented,49,Kerala
CUST03580,2023-06-19,478,838730,Self-Employed,Owned,18,Delhi
CUST03581,2020-09-05,461,1901657,Employed,Rented,19,Uttar Pradesh
CUST03582,2022-05-03,678,1443645,Unemployed,Rented,53,Maharashtra
CUST03583,2022-05-11,587,578743,Self-Employed,Owned,54,Gujarat
CUST03584,2023-10-19,357,1260341,Employed,Owned,48,Karnataka
CUST03585,2023-04-20,780,1733138,Employed,Rented,33,Maharashtra
CUST03586,2022-10-24,431,227966,Unemployed,Owned,52,Uttar Pradesh
CUST03587,2022-06-30,563,723846,Unemployed,Rented,30,Kerala
CUST03588,2023-06-11,732,792003,Self-Employed,Owned,18,Delhi
CUST03589,2021-01-10,655,1525691,Self-Employed,Owned,34,Maharashtra
CUST03590,2020-11-23,544,898689,Self-Employed,Owned,22,Maharashtra
CUST03591,2022-03-15,682,942090,Unemployed,Rented,18,Kerala
CUST03592,2022-11-10,649,1936533,Self-Employed,Owned,52,Maharashtra
CUST03593,2020-04-28,469,1828739,Self-Employed,Owned,46,Uttar Pradesh
CUST03594,2022-02-13,663,1541907,Self-Employed,Rented,29,West Bengal
CUST03595,2020-09-11,378,897672,Self-Employed,Owned,42,Gujarat
CUST03596,2023-02-26,812,1150397,Self-Employed,Rented,52,Karnataka
CUST03597,2021-11-13,769,1036587,Self-Employed,Owned,32,Delhi
CUST03598,2022-11-21,791,898659,Unemployed,Owned,37,Tamil Nadu
CUST03599,2023-12-04,384,1684608,Employed,Rented,33,Telangana
CUST03600,2020-11-28,544,658529,Self-Employed,Owned,34,Karnataka
CUST03601,2020-12-09,325,391125,Employed,Rented,20,Delhi
CUST03602,2023-11-30,651,1091094,Unemployed,Rented,22,West Bengal
CUST03603,2023-03-05,762,1963337,Unemployed,Rented,30,Telangana
CUST03604,2021-09-04,552,222905,Unemployed,Rented,66,Delhi
CUST03605,2020-08-17,751,1497488,Unemployed,Rented,29,Gujarat
CUST03606,2020-03-05,549,1417068,Unemployed,Owned,67,Delhi
CUST03607,2022-10-18,310,1644247,Employed,Rented,64,Delhi
CUST03608,2022-09-23,577,1108775,Employed,Rented,32,Telangana
CUST03609,2023-03-14,512,722519,Employed,Rented,65,Gujarat
CUST03610,2020-12-02,699,1954998,Self-Employed,Owned,41,West Bengal
CUST03611,2022-06-06,445,1194019,Employed,Rented,62,Uttar Pradesh
CUST03612,2022-12-25,620,1589078,Unemployed,Rented,24,Uttar Pradesh
CUST03613,2022-02-25,448,989281,Employed,Owned,38,Kerala
CUST03614,2020-03-28,426,470381,Unemployed,Rented,26,West Bengal
CUST03615,2020-09-07,629,1394923,Employed,Owned,26,Rajasthan
CUST03616,2023-10-06,803,852950,Unemployed,Owned,63,Delhi
CUST03617,2020-11-28,753,1457848,Unemployed,Rented,43,Karnataka
CUST03618,2020-05-29,359,839668,Unemployed,Rented,21,Uttar Pradesh
CUST03619,2021-12-02,811,1471927,Employed,Owned,62,Maharashtra
CUST03620,2023-02-02,665,1356019,Unemployed,Owned,68,Telangana
CUST03621,2021-04-01,522,392152,Employed,Rented,21,Tamil Nadu
CUST03622,2020-04-25,673,1737302,Employed,Rented,25,Gujarat
CUST03623,2022-07-24,347,201301,Employed,Rented,31,Gujarat
CUST03624,2021-08-20,723,1090968,Self-Employed,Rented,30,Kerala
CUST03625,2020-05-26,429,1027989,Self-Employed,Rented,48,Karnataka
CUST03626,2021-06-25,713,1805331,Employed,Owned,55,Tamil Nadu
CUST03627,2021-10-19,615,725408,Employed,Owned,68,Gujarat
CUST03628,2022-11-23,589,1988007,Unemployed,Owned,28,Kerala
CUST03629,2020-02-11,708,1450570,Self-Employed,Owned,63,West Bengal
CUST03630,2021-10-09,538,523484,Employed,Owned,47,Uttar Pradesh
CUST03631,2020-06-28,817,1522426,Employed,Rented,19,Delhi
CUST03632,2022-10-27,652,1489744,Self-Employed,Owned,26,Tamil Nadu
CUST03633,2023-05-28,628,435163,Self-Employed,Rented,56,Telangana
CUST03634,2021-10-26,646,522656,Unemployed,Owned,55,Maharashtra
CUST03635,2022-04-23,498,1975413,Unemployed,Owned,50,Tamil Nadu
CUST03636,2021-10-05,746,580331,Unemployed,Owned,43,Rajasthan
CUST03637,2023-06-01,451,1833777,Unemployed,Owned,44,Delhi
CUST03638,2023-01-09,554,1462924,Self-Employed,Rented,28,West Bengal
CUST03639,2023-11-05,747,1748760,Unemployed,Rented,68,Gujarat
CUST03640,2021-03-20,623,1931904,Unemployed,Owned,56,Kerala
CUST03641,2022-05-07,398,1849261,Unemployed,Rented,35,Karnataka
CUST03642,2021-04-16,322,702479,Self-Employed,Rented,59,Tamil Nadu
CUST03643,2021-08-10,374,1454392,Employed,Owned,37,Uttar Pradesh
CUST03644,2021-09-30,801,828238,Self-Employed,Rented,20,Uttar Pradesh
CUST03645,2022-05-17,498,905963,Self-Employed,Owned,18,Kerala
CUST03646,2021-08-19,554,677747,Self-Employed,Rented,47,Telangana
CUST03647,2020-01-21,375,1879282,Unemployed,Owned,19,Maharashtra
CUST03648,2020-01-19,552,464919,Unemployed,Rented,62,Tamil Nadu
CUST03649,2022-06-01,850,607825,Unemployed,Rented,23,Tamil Nadu
CUST03650,2021-08-01,351,1281282,Employed,Owned,59,Rajasthan
CUST03651,2021-06-01,745,1069074,Employed,Owned,44,West Bengal
CUST03652,2022-10-01,736,1996358,Self-Employed,Rented,48,Tamil Nadu
CUST03653,2023-01-04,460,1842712,Self-Employed,Owned,19,Rajasthan
CUST03654,2021-04-23,785,665892,Self-Employed,Rented,30,Kerala
CUST03655,2022-09-30,534,1290292,Employed,Owned,48,West Bengal
CUST03656,2023-06-18,439,847864,Employed,Rented,54,Kerala
CUST03657,2023-10-19,791,718293,Employed,Rented,52,Kerala
CUST03658,2023-02-24,632,864605,Unemployed,Rented,50,Delhi
CUST03659,2021-06-02,677,1848539,Self-Employed,Owned,36,Maharashtra
CUST03660,2021-04-07,515,1180663,Employed,Owned,45,Kerala
CUST03661,2023-07-15,786,1134836,Unemployed,Rented,28,Kerala
CUST03662,2023-05-23,472,1632627,Unemployed,Rented,57,Karnataka
CUST03663,2021-08-27,666,1445275,Employed,Owned,53,Gujarat
CUST03664,2022-07-27,462,1958472,Employed,Rented,22,Gujarat
CUST03665,2023-10-18,342,908159,Employed,Owned,20,Karnataka
CUST03666,2021-02-07,732,1860416,Self-Employed,Owned,31,Gujarat
CUST03667,2020-09-05,441,848192,Self-Employed,Rented,46,Kerala
CUST03668,2021-04-13,657,1983137,Unemployed,Owned,37,Gujarat
CUST03669,2022-05-12,387,1189157,Unemployed,Owned,22,Delhi
CUST03670,2021-05-24,575,965116,Unemployed,Rented,20,West Bengal
CUST03671,2021-02-24,706,1227677,Unemployed,Rented,54,Delhi
CUST03672,2022-11-17,532,1520125,Unemployed,Rented,22,Uttar Pradesh
CUST03673,2020-08-15,721,604962,Unemployed,Rented,46,Telangana
CUST03674,2021-07-08,373,1070495,Employed,Owned,41,Kerala
CUST03675,2023-04-14,548,1266380,Self-Employed,Rented,69,Delhi
CUST03676,2021-06-09,409,1128505,Self-Employed,Owned,49,Rajasthan
CUST03677,2023-07-31,488,1981504,Self-Employed,Owned,30,Gujarat
CUST03678,2023-12-28,674,959581,Employed,Owned,62,Rajasthan
CUST03679,2021-09-19,780,938012,Employed,Rented,33,West Bengal
CUST03680,2023-10-27,636,1254451,Unemployed,Owned,28,Delhi
CUST03681,2022-03-25,808,1527075,Self-Employed,Owned,51,Karnataka
CUST03682,2021-07-20,448,325240,Unemployed,Owned,42,Karnataka
CUST03683,2021-11-04,716,280437,Employed,Owned,21,Rajasthan
CUST03684,2021-03-01,349,1237288,Unemployed,Owned,23,West Bengal
CUST03685,2021-02-21,467,1083053,Self-Employed,Rented,45,Delhi
CUST03686,2021-12-04,666,1155875,Unemployed,Owned,20,Maharashtra
CUST03687,2022-06-21,792,1921298,Employed,Rented,53,West Bengal
CUST03688,2021-04-14,436,823814,Employed,Owned,42,Tamil Nadu
CUST03689,2021-04-13,451,1545876,Employed,Rented,59,Maharashtra
CUST03690,2023-06-21,408,790525,Unemployed,Owned,69,West Bengal
CUST03691,2020-09-26,694,611966,Self-Employed,Owned,69,Telangana
CUST03692,2022-11-28,733,1878067,Employed,Rented,66,Karnataka
CUST03693,2023-11-26,691,833001,Self-Employed,Rented,40,Tamil Nadu
CUST03694,2023-04-10,629,1398236,Employed,Owned,21,Uttar Pradesh
CUST03695,2023-12-31,321,1122701,Employed,Owned,50,West Bengal
CUST03696,2023-03-11,405,1384987,Employed,Rented,45,Tamil Nadu
CUST03697,2021-10-13,343,638239,Unemployed,Rented,24,Kerala
CUST03698,2020-10-08,569,409495,Unemployed,Owned,62,Maharashtra
CUST03699,2021-11-14,774,383531,Self-Employed,Owned,54,West Bengal
CUST03700,2020-09-19,349,230295,Employed,Rented,51,Karnataka
CUST03701,2021-11-20,391,1328966,Unemployed,Rented,53,Kerala
CUST03702,2023-10-24,778,1489404,Self-Employed,Rented,23,Kerala
CUST03703,2020-04-28,552,1073335,Employed,Rented,18,Kerala
CUST03704,2020-10-22,337,1072840,Employed,Owned,54,Telangana
CUST03705,2021-01-18,822,928728,Self-Employed,Rented,37,Tamil Nadu
CUST03706,2023-03-16,667,1444246,Unemployed,Rented,65,Maharashtra
